Curs;Estudis;Codi àrea territorial;Àrea territorial;Codi comarca;Comarca;Codi municipi;Municipi;Codi districte;Districte;Naturalesa;Titularitat;Nivell;Sexe;Edat;Zona nacionalitat (agrupació);Necessitats específiques de suport educatiu;Alumnes matriculats
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;FUNDACIONS;I1;HOME;1;ESPANYA;NO;18
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;FUNDACIONS;I1;HOME;1;RESTA UNIÓ EUROPEA;NO;2
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;FUNDACIONS;I2;DONA;2;AMÈRICA DEL NORD;NO;1
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;FUNDACIONS;I2;DONA;2;ESPANYA;NO;8
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;FUNDACIONS;I2;DONA;2;RESTA UNIÓ EUROPEA;NO;2
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;FUNDACIONS;I2;HOME;2;ESPANYA;NO;16
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;FUNDACIONS;I2;HOME;2;RESTA UNIÓ EUROPEA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;FUNDACIONS;I2;HOME;2;ÀSIA I OCEANIA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;I0;DONA;0;ESPANYA;NO;2
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;I0;DONA;1;ESPANYA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;I0;DONA;1;RESTA UNIÓ EUROPEA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;I0;DONA;1;ÀSIA I OCEANIA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;I0;HOME;0;ESPANYA;NO;6
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;I0;HOME;0;ESPANYA;SI;1
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;I0;HOME;0;RESTA UNIÓ EUROPEA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;I0;HOME;1;ESPANYA;NO;4
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;I0;HOME;1;ÀSIA I OCEANIA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;I1;DONA;1;CENTRE I SUDAMÈRICA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;I1;DONA;1;CENTRE I SUDAMÈRICA;SI;1
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;I1;DONA;1;ESPANYA;NO;12
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;I1;DONA;1;ESPANYA;SI;2
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;I1;DONA;1;RESTA UNIÓ EUROPEA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;I1;HOME;1;ESPANYA;NO;12
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;I1;HOME;1;ESPANYA;SI;2
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;I1;HOME;1;RESTA D'EUROPA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;I1;HOME;1;RESTA UNIÓ EUROPEA;NO;2
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;I2;DONA;2;CENTRE I SUDAMÈRICA;SI;1
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;I2;DONA;2;ESPANYA;NO;28
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;I2;DONA;2;ESPANYA;SI;2
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;I2;DONA;2;RESTA UNIÓ EUROPEA;NO;2
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;I2;DONA;2;ÀSIA I OCEANIA;NO;2
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;I2;HOME;2;CENTRE I SUDAMÈRICA;SI;2
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;I2;HOME;2;ESPANYA;NO;20
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;I2;HOME;2;ESPANYA;SI;2
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;I2;HOME;2;RESTA UNIÓ EUROPEA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;PERSONES FÍSIQUES;I0;DONA;0;CENTRE I SUDAMÈRICA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;PERSONES FÍSIQUES;I0;DONA;0;ESPANYA;NO;12
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;PERSONES FÍSIQUES;I0;DONA;0;RESTA UNIÓ EUROPEA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;PERSONES FÍSIQUES;I0;DONA;1;ESPANYA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;PERSONES FÍSIQUES;I0;HOME;0;ESPANYA;NO;24
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;PERSONES FÍSIQUES;I0;HOME;0;RESTA UNIÓ EUROPEA;NO;2
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;PERSONES FÍSIQUES;I0;HOME;1;ESPANYA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;PERSONES FÍSIQUES;I0;HOME;1;RESTA UNIÓ EUROPEA;NO;2
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;PERSONES FÍSIQUES;I1;DONA;1;ESPANYA;NO;69
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;PERSONES FÍSIQUES;I1;DONA;1;RESTA UNIÓ EUROPEA;NO;3
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;PERSONES FÍSIQUES;I1;HOME;1;AMÈRICA DEL NORD;NO;1
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;PERSONES FÍSIQUES;I1;HOME;1;CENTRE I SUDAMÈRICA;NO;2
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;PERSONES FÍSIQUES;I1;HOME;1;ESPANYA;NO;76
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;PERSONES FÍSIQUES;I1;HOME;1;RESTA UNIÓ EUROPEA;NO;3
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;PERSONES FÍSIQUES;I2;DONA;2;CENTRE I SUDAMÈRICA;NO;2
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;PERSONES FÍSIQUES;I2;DONA;2;ESPANYA;NO;86
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;PERSONES FÍSIQUES;I2;DONA;2;MAGREB;NO;1
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;PERSONES FÍSIQUES;I2;DONA;2;RESTA D'EUROPA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;PERSONES FÍSIQUES;I2;DONA;2;RESTA UNIÓ EUROPEA;NO;6
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;PERSONES FÍSIQUES;I2;HOME;2;AMÈRICA DEL NORD;NO;1
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;PERSONES FÍSIQUES;I2;HOME;2;ESPANYA;NO;91
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;PERSONES FÍSIQUES;I2;HOME;2;RESTA D'EUROPA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;PERSONES FÍSIQUES;I2;HOME;2;RESTA UNIÓ EUROPEA;NO;4
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;PERSONES FÍSIQUES;I2;HOME;2;ÀSIA I OCEANIA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;SOCIETATS CIVILS;I0;DONA;0;ESPANYA;NO;4
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;SOCIETATS CIVILS;I0;HOME;0;ESPANYA;NO;4
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;SOCIETATS CIVILS;I1;DONA;1;ESPANYA;NO;15
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;SOCIETATS CIVILS;I1;HOME;1;ESPANYA;NO;16
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;SOCIETATS CIVILS;I2;DONA;2;ESPANYA;NO;18
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;SOCIETATS CIVILS;I2;DONA;2;RESTA UNIÓ EUROPEA;NO;3
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;SOCIETATS CIVILS;I2;HOME;2;CENTRE I SUDAMÈRICA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;SOCIETATS CIVILS;I2;HOME;2;ESPANYA;NO;19
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;SOCIETATS CIVILS;I2;HOME;2;RESTA UNIÓ EUROPEA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;SOCIETATS MERCANTILS;I0;DONA;0;CENTRE I SUDAMÈRICA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;SOCIETATS MERCANTILS;I0;DONA;0;ESPANYA;NO;29
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;SOCIETATS MERCANTILS;I0;DONA;0;RESTA UNIÓ EUROPEA;NO;4
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;SOCIETATS MERCANTILS;I0;HOME;0;CENTRE I SUDAMÈRICA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;SOCIETATS MERCANTILS;I0;HOME;0;ESPANYA;NO;22
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;SOCIETATS MERCANTILS;I0;HOME;0;MAGREB;NO;1
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;SOCIETATS MERCANTILS;I0;HOME;0;RESTA D'EUROPA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;SOCIETATS MERCANTILS;I0;HOME;0;RESTA UNIÓ EUROPEA;NO;2
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;SOCIETATS MERCANTILS;I1;DONA;1;AMÈRICA DEL NORD;NO;2
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;SOCIETATS MERCANTILS;I1;DONA;1;CENTRE I SUDAMÈRICA;NO;3
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;SOCIETATS MERCANTILS;I1;DONA;1;ESPANYA;NO;85
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;SOCIETATS MERCANTILS;I1;DONA;1;RESTA D'EUROPA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;SOCIETATS MERCANTILS;I1;DONA;1;RESTA UNIÓ EUROPEA;NO;15
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;SOCIETATS MERCANTILS;I1;DONA;1;ÀSIA I OCEANIA;NO;3
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;SOCIETATS MERCANTILS;I1;HOME;1;AMÈRICA DEL NORD;NO;1
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;SOCIETATS MERCANTILS;I1;HOME;1;CENTRE I SUDAMÈRICA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;SOCIETATS MERCANTILS;I1;HOME;1;ESPANYA;NO;93
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;SOCIETATS MERCANTILS;I1;HOME;1;RESTA D'EUROPA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;SOCIETATS MERCANTILS;I1;HOME;1;RESTA UNIÓ EUROPEA;NO;5
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;SOCIETATS MERCANTILS;I1;HOME;1;ÀSIA I OCEANIA;NO;3
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;SOCIETATS MERCANTILS;I2;DONA;2;AMÈRICA DEL NORD;NO;1
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;SOCIETATS MERCANTILS;I2;DONA;2;CENTRE I SUDAMÈRICA;NO;3
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;SOCIETATS MERCANTILS;I2;DONA;2;ESPANYA;NO;114
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;SOCIETATS MERCANTILS;I2;DONA;2;RESTA D'EUROPA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;SOCIETATS MERCANTILS;I2;DONA;2;RESTA UNIÓ EUROPEA;NO;11
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;SOCIETATS MERCANTILS;I2;DONA;2;ÀSIA I OCEANIA;NO;2
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;SOCIETATS MERCANTILS;I2;HOME;2;AMÈRICA DEL NORD;NO;1
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;SOCIETATS MERCANTILS;I2;HOME;2;CENTRE I SUDAMÈRICA;NO;6
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;SOCIETATS MERCANTILS;I2;HOME;2;ESPANYA;NO;123
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;SOCIETATS MERCANTILS;I2;HOME;2;RESTA D'EUROPA;NO;3
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;SOCIETATS MERCANTILS;I2;HOME;2;RESTA UNIÓ EUROPEA;NO;12
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;SOCIETATS MERCANTILS;I2;HOME;2;ÀSIA I OCEANIA;NO;3
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;SOCIETATS MERCANTILS;I2;HOME;3;ESPANYA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PÚBLIC;CORPORACIONS LOCALS;I0;DONA;0;CENTRE I SUDAMÈRICA;NO;1
2024/2025;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PÚBLIC;CORPORACIONS LOCALS;I0;DONA;0;ESPANYA;NO;43
