Curs;Estudis;Codi àrea territorial;Àrea territorial;Codi comarca;Comarca;Codi municipi;Municipi;Codi districte;Districte;Naturalesa;Titularitat;Nivell;Matrícula concertada;Sexe;Edat;Zona nacionalitat (agrupació);Necessitats específiques de suport educatiu;Alumnes matriculats
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801901;CIUTAT VELLA;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I3;;DONA;3;ESPANYA;SI;31
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801901;CIUTAT VELLA;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I3;;DONA;3;MAGREB;NO;1
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801901;CIUTAT VELLA;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I3;;DONA;3;MAGREB;SI;4
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801901;CIUTAT VELLA;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I3;;DONA;3;RESTA D'EUROPA;NO;1
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801901;CIUTAT VELLA;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I3;;DONA;3;RESTA D'EUROPA;SI;2
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801901;CIUTAT VELLA;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I3;;DONA;3;RESTA UNIÓ EUROPEA;NO;14
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801901;CIUTAT VELLA;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I3;;DONA;3;RESTA UNIÓ EUROPEA;SI;1
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801901;CIUTAT VELLA;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I3;;DONA;3;ÀSIA I OCEANIA;NO;16
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801901;CIUTAT VELLA;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I3;;DONA;3;ÀSIA I OCEANIA;SI;36
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801901;CIUTAT VELLA;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I3;;HOME;3;CENTRE I SUDAMÈRICA;NO;3
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801901;CIUTAT VELLA;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I3;;HOME;3;CENTRE I SUDAMÈRICA;SI;6
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801901;CIUTAT VELLA;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I3;;HOME;3;ESPANYA;NO;56
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801901;CIUTAT VELLA;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I3;;HOME;3;ESPANYA;SI;37
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801901;CIUTAT VELLA;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I3;;HOME;3;MAGREB;NO;5
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801901;CIUTAT VELLA;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I3;;HOME;3;MAGREB;SI;7
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801901;CIUTAT VELLA;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I3;;HOME;3;RESTA D'EUROPA;NO;1
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801901;CIUTAT VELLA;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I3;;HOME;3;RESTA D'EUROPA;SI;1
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801901;CIUTAT VELLA;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I3;;HOME;3;RESTA D'ÀFRICA;SI;1
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801901;CIUTAT VELLA;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I3;;HOME;3;RESTA UNIÓ EUROPEA;NO;8
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801901;CIUTAT VELLA;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I3;;HOME;3;ÀSIA I OCEANIA;NO;26
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801901;CIUTAT VELLA;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I3;;HOME;3;ÀSIA I OCEANIA;SI;43
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801901;CIUTAT VELLA;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I4;;DONA;4;CENTRE I SUDAMÈRICA;NO;3
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801901;CIUTAT VELLA;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I4;;DONA;4;CENTRE I SUDAMÈRICA;SI;15
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801901;CIUTAT VELLA;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I4;;DONA;4;ESPANYA;NO;34
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801901;CIUTAT VELLA;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I4;;DONA;4;ESPANYA;SI;39
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801901;CIUTAT VELLA;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I4;;DONA;4;MAGREB;SI;3
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801901;CIUTAT VELLA;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I4;;DONA;4;RESTA D'EUROPA;NO;2
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801901;CIUTAT VELLA;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I4;;DONA;4;RESTA D'EUROPA;SI;1
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801901;CIUTAT VELLA;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I4;;DONA;4;RESTA UNIÓ EUROPEA;NO;9
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801901;CIUTAT VELLA;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I4;;DONA;4;RESTA UNIÓ EUROPEA;SI;2
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801901;CIUTAT VELLA;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I4;;DONA;4;ÀSIA I OCEANIA;NO;19
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801901;CIUTAT VELLA;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I4;;DONA;4;ÀSIA I OCEANIA;SI;25
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801901;CIUTAT VELLA;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I4;;HOME;4;CENTRE I SUDAMÈRICA;NO;1
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801901;CIUTAT VELLA;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I4;;HOME;4;CENTRE I SUDAMÈRICA;SI;5
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801901;CIUTAT VELLA;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I4;;HOME;4;ESPANYA;NO;47
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801901;CIUTAT VELLA;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I4;;HOME;4;ESPANYA;SI;57
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801901;CIUTAT VELLA;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I4;;HOME;4;MAGREB;NO;2
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801901;CIUTAT VELLA;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I4;;HOME;4;MAGREB;SI;9
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801901;CIUTAT VELLA;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I4;;HOME;4;RESTA D'EUROPA;NO;2
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801901;CIUTAT VELLA;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I4;;HOME;4;RESTA D'EUROPA;SI;3
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801901;CIUTAT VELLA;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I4;;HOME;4;RESTA D'ÀFRICA;SI;1
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801901;CIUTAT VELLA;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I4;;HOME;4;RESTA UNIÓ EUROPEA;NO;18
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801901;CIUTAT VELLA;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I4;;HOME;4;RESTA UNIÓ EUROPEA;SI;1
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801901;CIUTAT VELLA;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I4;;HOME;4;ÀSIA I OCEANIA;NO;22
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801901;CIUTAT VELLA;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I4;;HOME;4;ÀSIA I OCEANIA;SI;36
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801901;CIUTAT VELLA;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I4;;HOME;5;ESPANYA;SI;1
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801901;CIUTAT VELLA;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I4;;HOME;5;ÀSIA I OCEANIA;SI;1
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801901;CIUTAT VELLA;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I5;;DONA;5;AMÈRICA DEL NORD;SI;1
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801901;CIUTAT VELLA;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I5;;DONA;5;CENTRE I SUDAMÈRICA;NO;2
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801901;CIUTAT VELLA;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I5;;DONA;5;CENTRE I SUDAMÈRICA;SI;9
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801901;CIUTAT VELLA;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I5;;DONA;5;ESPANYA;NO;50
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801901;CIUTAT VELLA;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I5;;DONA;5;ESPANYA;SI;49
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801901;CIUTAT VELLA;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I5;;DONA;5;MAGREB;NO;2
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801901;CIUTAT VELLA;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I5;;DONA;5;MAGREB;SI;6
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801901;CIUTAT VELLA;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I5;;DONA;5;RESTA UNIÓ EUROPEA;NO;19
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801901;CIUTAT VELLA;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I5;;DONA;5;RESTA UNIÓ EUROPEA;SI;4
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801901;CIUTAT VELLA;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I5;;DONA;5;ÀSIA I OCEANIA;NO;11
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801901;CIUTAT VELLA;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I5;;DONA;5;ÀSIA I OCEANIA;SI;32
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801901;CIUTAT VELLA;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I5;;HOME;5;AMÈRICA DEL NORD;NO;1
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801901;CIUTAT VELLA;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I5;;HOME;5;CENTRE I SUDAMÈRICA;NO;1
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801901;CIUTAT VELLA;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I5;;HOME;5;CENTRE I SUDAMÈRICA;SI;4
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801901;CIUTAT VELLA;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I5;;HOME;5;ESPANYA;NO;55
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801901;CIUTAT VELLA;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I5;;HOME;5;ESPANYA;SI;54
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801901;CIUTAT VELLA;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I5;;HOME;5;MAGREB;NO;2
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801901;CIUTAT VELLA;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I5;;HOME;5;MAGREB;SI;10
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801901;CIUTAT VELLA;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I5;;HOME;5;RESTA D'EUROPA;NO;4
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801901;CIUTAT VELLA;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I5;;HOME;5;RESTA D'EUROPA;SI;1
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801901;CIUTAT VELLA;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I5;;HOME;5;RESTA D'ÀFRICA;SI;1
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801901;CIUTAT VELLA;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I5;;HOME;5;RESTA UNIÓ EUROPEA;NO;12
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801901;CIUTAT VELLA;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I5;;HOME;5;RESTA UNIÓ EUROPEA;SI;4
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801901;CIUTAT VELLA;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I5;;HOME;5;ÀSIA I OCEANIA;NO;18
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801901;CIUTAT VELLA;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;I5;;HOME;5;ÀSIA I OCEANIA;SI;35
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;ALTRES CONFESIONS RELIGIOSES;I3;SI;DONA;3;CENTRE I SUDAMÈRICA;NO;1
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;ALTRES CONFESIONS RELIGIOSES;I3;SI;DONA;3;ESPANYA;NO;5
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;ALTRES CONFESIONS RELIGIOSES;I3;SI;DONA;3;ESPANYA;SI;3
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;ALTRES CONFESIONS RELIGIOSES;I3;SI;HOME;3;CENTRE I SUDAMÈRICA;SI;1
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;ALTRES CONFESIONS RELIGIOSES;I3;SI;HOME;3;ESPANYA;NO;3
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;ALTRES CONFESIONS RELIGIOSES;I3;SI;HOME;3;ESPANYA;SI;2
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;ALTRES CONFESIONS RELIGIOSES;I4;SI;DONA;4;CENTRE I SUDAMÈRICA;SI;2
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;ALTRES CONFESIONS RELIGIOSES;I4;SI;DONA;4;ESPANYA;NO;6
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;ALTRES CONFESIONS RELIGIOSES;I4;SI;HOME;4;CENTRE I SUDAMÈRICA;NO;1
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;ALTRES CONFESIONS RELIGIOSES;I4;SI;HOME;4;ESPANYA;NO;2
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;ALTRES CONFESIONS RELIGIOSES;I4;SI;HOME;4;ESPANYA;SI;2
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;ALTRES CONFESIONS RELIGIOSES;I4;SI;HOME;4;RESTA D'EUROPA;NO;1
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;ALTRES CONFESIONS RELIGIOSES;I4;SI;HOME;4;ÀSIA I OCEANIA;SI;1
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;ALTRES CONFESIONS RELIGIOSES;I5;SI;DONA;5;CENTRE I SUDAMÈRICA;NO;2
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;ALTRES CONFESIONS RELIGIOSES;I5;SI;DONA;5;CENTRE I SUDAMÈRICA;SI;2
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;ALTRES CONFESIONS RELIGIOSES;I5;SI;DONA;5;ESPANYA;NO;6
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;ALTRES CONFESIONS RELIGIOSES;I5;SI;DONA;5;ESPANYA;SI;1
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;ALTRES CONFESIONS RELIGIOSES;I5;SI;DONA;5;ÀSIA I OCEANIA;NO;1
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;ALTRES CONFESIONS RELIGIOSES;I5;SI;HOME;5;CENTRE I SUDAMÈRICA;NO;1
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;ALTRES CONFESIONS RELIGIOSES;I5;SI;HOME;5;ESPANYA;NO;4
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;ALTRES CONFESIONS RELIGIOSES;I5;SI;HOME;5;ÀSIA I OCEANIA;SI;1
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;ESGLÉSIA CATÒLICA;I3;SI;DONA;3;AMÈRICA DEL NORD;NO;1
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;ESGLÉSIA CATÒLICA;I3;SI;DONA;3;CENTRE I SUDAMÈRICA;SI;2
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;ESGLÉSIA CATÒLICA;I3;SI;DONA;3;ESPANYA;NO;13
2023/2024;EDUCACIÓ INFANTIL;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;EIXAMPLE;PRIVAT;ESGLÉSIA CATÒLICA;I3;SI;DONA;3;ESPANYA;SI;1
